WindowStart_ns,WindowEnd_ns,Source,Destination,Bytes_MB,Bandwidth_GBps,WindowStartWall_ns,WindowEndWall_ns,Duration_ms,Packet_Count
11246790740459420,11246790740477550,Host(NUMA 4),Device ?,0.01,0.45,1781444304451581370,1781444304451599500,0.018,1
11246790740505390,11246790740523930,Host(NUMA 4),Device ?,0.02,0.88,1781444304451742710,1781444304451761250,0.019,1
11246790740552180,11246790740571020,Host(NUMA 4),Device ?,0.02,0.87,1781444304451900810,1781444304451919650,0.019,1
11246790740598770,11246790740619300,Host(NUMA 4),Device ?,0.01,0.40,1781444304452057930,1781444304452078460,0.021,1
11246790740648890,11246790740667560,Host(NUMA 4),Device ?,0.01,0.44,1781444304452216590,1781444304452235260,0.019,1
11246790740697490,11246790740714980,Host(NUMA 4),Device ?,0.02,0.94,1781444304452377480,1781444304452394970,0.017,1
11246790740743680,11246790740761360,Host(NUMA 4),Device ?,0.02,0.93,1781444304452533270,1781444304452550950,0.018,1
11246790740788130,11246790740807190,Host(NUMA 4),Device ?,0.01,0.32,1781444304452693170,1781444304452712230,0.019,1
11246790740835350,11246790740852490,Host(NUMA 4),Device ?,0.01,0.48,1781444304452853350,1781444304452870490,0.017,1
11246790740881320,11246790740898430,Host(NUMA 4),Device ?,0.02,0.96,1781444304453009230,1781444304453026340,0.017,1
11246790740926730,11246790740944000,Host(NUMA 4),Device ?,0.02,0.95,1781444304453164640,1781444304453181910,0.017,1
11246790740973580,11246790740990840,Host(NUMA 4),Device ?,0.01,0.47,1781444304453323240,1781444304453340500,0.017,1
11246790741016560,11246790741034740,Host(NUMA 4),Device ?,0.01,0.45,1781444304453482010,1781444304453500190,0.018,1
11246790741060520,11246790741077490,Host(NUMA 4),Device ?,0.02,0.97,1781444304453639840,1781444304453656810,0.017,1
11246790741102580,11246790741118430,Host(NUMA 4),Device ?,0.02,1.03,1781444304453811600,1781444304453827450,0.016,1
11246790741143500,11246790741159640,Host(NUMA 4),Device ?,0.01,0.38,1781444304453973530,1781444304453989670,0.016,1
11246790741184520,11246790741200710,Host(NUMA 4),Device ?,0.01,0.51,1781444304454133070,1781444304454149260,0.016,1
11246790741226610,11246790741243340,Host(NUMA 4),Device ?,0.02,0.98,1781444304454298270,1781444304454315000,0.017,1
11246790741268950,11246790741293850,Host(NUMA 4),Device ?,0.02,0.66,1781444304454449300,1781444304454474200,0.025,1
11246790741323580,11246790741341500,Host(NUMA 4),Device ?,0.01,0.46,1781444304454611390,1781444304454629310,0.018,1
11246790741368640,11246790741386730,Host(NUMA 4),Device ?,0.01,0.45,1781444304454769050,1781444304454787140,0.018,1
11246790741413030,11246790741431810,Host(NUMA 4),Device ?,0.02,0.87,1781444304454950610,1781444304454969390,0.019,1
11246790741460710,11246790741478850,Host(NUMA 4),Device ?,0.02,0.90,1781444304455118210,1781444304455136350,0.018,1
11246790741509040,11246790741525370,Host(NUMA 4),Device ?,0.01,0.38,1781444304455279070,1781444304455295400,0.016,1
11246790741552200,11246790741570630,Host(NUMA 4),Device ?,0.01,0.44,1781444304455436220,1781444304455454650,0.018,1
11246790741598600,11246790741615610,Host(NUMA 4),Device ?,0.02,0.96,1781444304455596520,1781444304455613530,0.017,1
11246790741641680,11246790741660540,Host(NUMA 4),Device ?,0.02,0.87,1781444304455752680,1781444304455771540,0.019,1
11246790741689560,11246790741708210,Host(NUMA 4),Device ?,0.01,0.44,1781444304455923940,1781444304455942590,0.019,1
11246790741734200,11246790741751930,Host(NUMA 4),Device ?,0.01,0.46,1781444304456095400,1781444304456113130,0.018,1
11246790741779900,11246790741798890,Host(NUMA 4),Device ?,0.02,0.86,1781444304456260990,1781444304456279980,0.019,1
11246790741824910,11246790741842840,Host(NUMA 4),Device ?,0.02,0.91,1781444304456422430,1781444304456440360,0.018,1
11246790741868720,11246790741885980,Host(NUMA 4),Device ?,0.01,0.36,1781444304456581010,1781444304456598270,0.017,1
11246790741912020,11246790741930530,Host(NUMA 4),Device ?,0.01,0.44,1781444304456739830,1781444304456758340,0.019,1
11246790741958520,11246790741976910,Host(NUMA 4),Device ?,0.02,0.89,1781444304456897910,1781444304456916300,0.018,1
11246790742004770,11246790742024820,Host(NUMA 4),Device ?,0.02,0.82,1781444304457065050,1781444304457085100,0.020,1
11246790742055100,11246790742073690,Host(NUMA 4),Device ?,0.01,0.44,1781444304457224360,1781444304457242950,0.019,1
11246790742100180,11246790742118500,Host(NUMA 4),Device ?,0.01,0.45,1781444304457385610,1781444304457403930,0.018,1
11246790742144530,11246790742162020,Host(NUMA 4),Device ?,0.02,0.94,1781444304457547840,1781444304457565330,0.017,1
11246790742191020,11246790742209840,Host(NUMA 4),Device ?,0.02,0.87,1781444304457709150,1781444304457727970,0.019,1
11246790742237860,11246790742256680,Host(NUMA 4),Device ?,0.01,0.33,1781444304457870570,1781444304457889390,0.019,1
11246790742286190,11246790742304010,Host(NUMA 4),Device ?,0.01,0.46,1781444304458033370,1781444304458051190,0.018,1
11246790742334150,11246790742357490,Host(NUMA 4),Device ?,0.02,0.70,1781444304458191160,1781444304458214500,0.023,1
11246790742384870,11246790742402700,Host(NUMA 4),Device ?,0.02,0.92,1781444304458358080,1781444304458375910,0.018,1
11246790742429420,11246790742448640,Host(NUMA 4),Device ?,0.01,0.43,1781444304458516770,1781444304458535990,0.019,1
11246790742475140,11246790742492270,Host(NUMA 4),Device ?,0.01,0.48,1781444304458678700,1781444304458695830,0.017,1
11246790742519140,11246790742538690,Host(NUMA 4),Device ?,0.02,0.84,1781444304458836210,1781444304458855760,0.020,1
11246790742568130,11246790742585840,Host(NUMA 4),Device ?,0.02,0.93,1781444304459026910,1781444304459044620,0.018,1
11246790742612390,11246790742628480,Host(NUMA 4),Device ?,0.01,0.38,1781444304459193090,1781444304459209180,0.016,1
11246790742654590,11246790742672100,Host(NUMA 4),Device ?,0.01,0.47,1781444304459353860,1781444304459371370,0.018,1
11246790742699610,11246790742715620,Host(NUMA 4),Device ?,0.02,1.02,1781444304459517470,1781444304459533480,0.016,1
11246790742742460,11246790742758460,Host(NUMA 4),Device ?,0.02,1.02,1781444304459674450,1781444304459690450,0.016,1
11246790742784950,11246790742803220,Host(NUMA 4),Device ?,0.01,0.45,1781444304459833420,1781444304459851690,0.018,1
11246790742831680,11246790742849930,Host(NUMA 4),Device ?,0.01,0.45,1781444304460013670,1781444304460031920,0.018,1
11246790742878340,11246790742895100,Host(NUMA 4),Device ?,0.02,0.98,1781444304460175380,1781444304460192140,0.017,1
11246790742922160,11246790742939920,Host(NUMA 4),Device ?,0.02,0.92,1781444304460349380,1781444304460367140,0.018,1
11246790742966630,11246790742983550,Host(NUMA 4),Device ?,0.01,0.36,1781444304460514450,1781444304460531370,0.017,1
11246790743010440,11246790743028730,Host(NUMA 4),Device ?,0.01,0.45,1781444304460670690,1781444304460688980,0.018,1
11246790743057890,11246790743076500,Host(NUMA 4),Device ?,0.02,0.88,1781444304460827670,1781444304460846280,0.019,1
11246790743106230,11246790743123180,Host(NUMA 4),Device ?,0.02,0.97,1781444304461002780,1781444304461019730,0.017,1
11246790743148550,11246790743166630,Host(NUMA 4),Device ?,0.01,0.45,1781444304461163200,1781444304461181280,0.018,1
11246790743191410,11246790743209340,Host(NUMA 4),Device ?,0.01,0.46,1781444304461319990,1781444304461337920,0.018,1
11246790743234880,11246790743250820,Host(NUMA 4),Device ?,0.02,1.03,1781444304461480500,1781444304461496440,0.016,1
11246790743276030,11246790743292950,Host(NUMA 4),Device ?,0.02,0.97,1781444304461639740,1781444304461656660,0.017,1
11246790743319930,11246790743337560,Host(NUMA 4),Device ?,0.01,0.35,1781444304461809790,1781444304461827420,0.018,1
11246790743366450,11246790743385900,Host(NUMA 4),Device ?,0.01,0.42,1781444304461969310,1781444304461988760,0.019,1
11246790743416110,11246790743434460,Host(NUMA 4),Device ?,0.02,0.89,1781444304462130380,1781444304462148730,0.018,1
11246790743464570,11246790743483090,Host(NUMA 4),Device ?,0.02,0.88,1781444304462285320,1781444304462303840,0.019,1
11246790743512460,11246790743534570,Host(NUMA 4),Device ?,0.01,0.37,1781444304462437850,1781444304462459960,0.022,1
11246790743560830,11246790743580650,Host(NUMA 4),Device ?,0.01,0.41,1781444304462600970,1781444304462620790,0.020,1
11246790743607500,11246790743623930,Host(NUMA 4),Device ?,0.02,1.00,1781444304462765100,1781444304462781530,0.016,1
11246790743651730,11246790743669970,Host(NUMA 4),Device ?,0.02,0.90,1781444304462933410,1781444304462951650,0.018,1
11246790743698660,11246790743718300,Host(NUMA 4),Device ?,0.01,0.31,1781444304463095720,1781444304463115360,0.020,1
11246790743748300,11246790743766700,Host(NUMA 4),Device ?,0.01,0.45,1781444304463260960,1781444304463279360,0.018,1
11246790743794640,11246790743813140,Host(NUMA 4),Device ?,0.02,0.89,1781444304463422500,1781444304463441000,0.018,1
11246790743841180,11246790743859610,Host(NUMA 4),Device ?,0.02,0.89,1781444304463599620,1781444304463618050,0.018,1
11246790743885750,11246790743903280,Host(NUMA 4),Device ?,0.01,0.47,1781444304463764690,1781444304463782220,0.018,1
11246790743929630,11246790743947930,Host(NUMA 4),Device ?,0.01,0.45,1781444304463928890,1781444304463947190,0.018,1
11246790743978130,11246790743997320,Host(NUMA 4),Device ?,0.02,0.85,1781444304464089570,1781444304464108760,0.019,1
11246790744034260,11246790744054620,Host(NUMA 4),Device ?,0.02,0.80,1781444304464247940,1781444304464268300,0.020,1
11246790744083340,11246790744099930,Host(NUMA 4),Device ?,0.01,0.37,1781444304464410330,1781444304464426920,0.017,1
11246790744125590,11246790744144490,Host(NUMA 4),Device ?,0.01,0.43,1781444304464566820,1781444304464585720,0.019,1
11246790744174650,11246790744194660,Host(NUMA 4),Device ?,0.02,0.82,1781444304464724110,1781444304464744120,0.020,1
11246790744225920,11246790744247180,Host(NUMA 4),Device ?,0.02,0.77,1781444304464881370,1781444304464902630,0.021,1
11246790744278650,11246790744296060,Host(NUMA 4),Device ?,0.01,0.47,1781444304465047000,1781444304465064410,0.017,1
11246790744321780,11246790744338770,Host(NUMA 4),Device ?,0.01,0.48,1781444304465211710,1781444304465228700,0.017,1
11246790744364650,11246790744382950,Host(NUMA 4),Device ?,0.02,0.90,1781444304465373040,1781444304465391340,0.018,1
11246790744411710,11246790744431600,Host(NUMA 4),Device ?,0.02,0.82,1781444304465531900,1781444304465551790,0.020,1
11246790744459120,11246790744476680,Host(NUMA 4),Device ?,0.01,0.35,1781444304465696630,1781444304465714190,0.018,1
11246790744502500,11246790744520830,Host(NUMA 4),Device ?,0.01,0.45,1781444304465855650,1781444304465873980,0.018,1
11246790744547610,11246790744567210,Host(NUMA 4),Device ?,0.02,0.84,1781444304466018740,1781444304466038340,0.020,1
11246790744595840,11246790744615110,Host(NUMA 4),Device ?,0.02,0.85,1781444304466195070,1781444304466214340,0.019,1
11246790744651920,11246790744670740,Host(NUMA 4),Device ?,0.01,0.44,1781444304466357890,1781444304466376710,0.019,1
11246790744699510,11246790744718440,Host(NUMA 4),Device ?,0.01,0.43,1781444304466519180,1781444304466538110,0.019,1
11246790744747810,11246790744766100,Host(NUMA 4),Device ?,0.02,0.90,1781444304466679960,1781444304466698250,0.018,1
11246790744791420,11246790744808790,Host(NUMA 4),Device ?,0.02,0.94,1781444304466853050,1781444304466870420,0.017,1
11246790744834400,11246790744850420,Host(NUMA 4),Device ?,0.01,0.38,1781444304467030800,1781444304467046820,0.016,1
11246790744875720,11246790744891330,Host(NUMA 4),Device ?,0.01,0.52,1781444304467193850,1781444304467209460,0.016,1
11246790744918020,11246790744935760,Host(NUMA 4),Device ?,0.02,0.92,1781444304467352760,1781444304467370500,0.018,1
11246790744962290,11246790744980150,Host(NUMA 4),Device ?,0.02,0.92,1781444304467527000,1781444304467544860,0.018,1
11246790745005710,11246790745021790,Host(NUMA 4),Device ?,0.01,0.51,1781444304467692200,1781444304467708280,0.016,1
11246790745047580,11246790745063290,Host(NUMA 4),Device ?,0.01,0.52,1781444304467853300,1781444304467869010,0.016,1
11246790745091060,11246790745110350,Host(NUMA 4),Device ?,0.02,0.85,1781444304468009670,1781444304468028960,0.019,1
11246790745138900,11246790745156460,Host(NUMA 4),Device ?,0.02,0.93,1781444304468173720,1781444304468191280,0.018,1
11246790745183450,11246790745200720,Host(NUMA 4),Device ?,0.01,0.36,1781444304468334710,1781444304468351980,0.017,1
11246790745227700,11246790745245320,Host(NUMA 4),Device ?,0.01,0.46,1781444304468494700,1781444304468512320,0.018,1
11246790745274350,11246790745294170,Host(NUMA 4),Device ?,0.02,0.83,1781444304468652370,1781444304468672190,0.020,1
11246790745322200,11246790745341630,Host(NUMA 4),Device ?,0.02,0.84,1781444304468815080,1781444304468834510,0.019,1
11246790745368280,11246790745386400,Host(NUMA 4),Device ?,0.01,0.45,1781444304468974960,1781444304468993080,0.018,1
11246790745414270,11246790745433370,Host(NUMA 4),Device ?,0.01,0.43,1781444304469134940,1781444304469154040,0.019,1
11246790745460620,11246790745482230,Host(NUMA 4),Device ?,0.02,0.76,1781444304469291020,1781444304469312630,0.022,1
11246790745508310,11246790745526440,Host(NUMA 4),Device ?,0.02,0.90,1781444304469454230,1781444304469472360,0.018,1
11246790745551820,11246790745569470,Host(NUMA 4),Device ?,0.01,0.35,1781444304469613030,1781444304469630680,0.018,1
11246790745595510,11246790745612310,Host(NUMA 4),Device ?,0.01,0.49,1781444304469792870,1781444304469809670,0.017,1
11246790745638520,11246790745656550,Host(NUMA 4),Device ?,0.02,0.91,1781444304469948180,1781444304469966210,0.018,1
11246790745682630,11246790745700860,Host(NUMA 4),Device ?,0.02,0.90,1781444304470121820,1781444304470140050,0.018,1
11246790745726540,11246790745743380,Host(NUMA 4),Device ?,0.01,0.49,1781444304470292760,1781444304470309600,0.017,1
11246790745768790,11246790745787420,Host(NUMA 4),Device ?,0.01,0.44,1781444304470449490,1781444304470468120,0.019,1
11246790745816410,11246790745835270,Host(NUMA 4),Device ?,0.02,0.87,1781444304470609310,1781444304470628170,0.019,1
11246790745861290,11246790745880650,Host(NUMA 4),Device ?,0.02,0.85,1781444304470767130,1781444304470786490,0.019,1
11246790745908730,11246790745925390,Host(NUMA 4),Device ?,0.01,0.37,1781444304470947000,1781444304470963660,0.017,1
11246790745953460,11246790745972430,Host(NUMA 4),Device ?,0.01,0.43,1781444304471108860,1781444304471127830,0.019,1
11246790745999550,11246790746016450,Host(NUMA 4),Device ?,0.02,0.97,1781444304471284120,1781444304471301020,0.017,1
11246790746041610,11246790746058540,Host(NUMA 4),Device ?,0.02,0.97,1781444304471449280,1781444304471466210,0.017,1
11246790746084160,11246790746100870,Host(NUMA 4),Device ?,0.01,0.49,1781444304471610450,1781444304471627160,0.017,1
11246790746128430,11246790746147240,Host(NUMA 4),Device ?,0.01,0.44,1781444304471769730,1781444304471788540,0.019,1
11246790746175870,11246790746193920,Host(NUMA 4),Device ?,0.02,0.91,1781444304471933650,1781444304471951700,0.018,1
11246790746219600,11246790746236440,Host(NUMA 4),Device ?,0.02,0.97,1781444304472094940,1781444304472111780,0.017,1
11246790746263000,11246790746279970,Host(NUMA 4),Device ?,0.01,0.36,1781444304472256410,1781444304472273380,0.017,1
11246790746306450,11246790746324170,Host(NUMA 4),Device ?,0.01,0.46,1781444304472412600,1781444304472430320,0.018,1
11246790746351220,11246790746371230,Host(NUMA 4),Device ?,0.02,0.82,1781444304472569480,1781444304472589490,0.020,1
11246790746399590,11246790746419640,Host(NUMA 4),Device ?,0.02,0.82,1781444304472725370,1781444304472745420,0.020,1
11246790746449420,11246790746469020,Host(NUMA 4),Device ?,0.01,0.42,1781444304472886050,1781444304472905650,0.020,1
11246790746499800,11246790746519000,Host(NUMA 4),Device ?,0.01,0.43,1781444304473045440,1781444304473064640,0.019,1
11246790746545770,11246790746564380,Host(NUMA 4),Device ?,0.02,0.88,1781444304473208760,1781444304473227370,0.019,1
11246790746591000,11246790746608270,Host(NUMA 4),Device ?,0.02,0.95,1781444304473392210,1781444304473409480,0.017,1
11246790746635990,11246790746652980,Host(NUMA 4),Device ?,0.01,0.36,1781444304473552880,1781444304473569870,0.017,1
11246790746677940,11246790746694420,Host(NUMA 4),Device ?,0.01,0.50,1781444304473715420,1781444304473731900,0.016,1
11246790746720280,11246790746738600,Host(NUMA 4),Device ?,0.02,0.89,1781444304473875710,1781444304473894030,0.018,1
11246790746766780,11246790746785450,Host(NUMA 4),Device ?,0.02,0.88,1781444304474036990,1781444304474055660,0.019,1
11246790746815440,11246790746833130,Host(NUMA 4),Device ?,0.01,0.46,1781444304474195880,1781444304474213570,0.018,1
11246790746861410,11246790746879940,Host(NUMA 4),Device ?,0.01,0.44,1781444304474353760,1781444304474372290,0.019,1
11246790746909010,11246790746929260,Host(NUMA 4),Device ?,0.02,0.81,1781444304474513620,1781444304474533870,0.020,1
11246790746956770,11246790746973580,Host(NUMA 4),Device ?,0.02,0.97,1781444304474674450,1781444304474691260,0.017,1
11246790747000280,11246790747016450,Host(NUMA 4),Device ?,0.01,0.38,1781444304474837740,1781444304474853910,0.016,1
11246790747046260,11246790747063480,Host(NUMA 4),Device ?,0.01,0.48,1781444304475009370,1781444304475026590,0.017,1
11246790747093930,11246790747111370,Host(NUMA 4),Device ?,0.02,0.94,1781444304475172580,1781444304475190020,0.017,1
11246790747136760,11246790747155150,Host(NUMA 4),Device ?,0.02,0.89,1781444304475333610,1781444304475352000,0.018,1
11246790747181650,11246790747199710,Host(NUMA 4),Device ?,0.01,0.45,1781444304475491840,1781444304475509900,0.018,1
11246790747226650,11246790747243520,Host(NUMA 4),Device ?,0.01,0.49,1781444304475652710,1781444304475669580,0.017,1
11246790747269920,11246790747287880,Host(NUMA 4),Device ?,0.02,0.91,1781444304475808730,1781444304475826690,0.018,1
11246790747314190,11246790747335440,Host(NUMA 4),Device ?,0.02,0.77,1781444304475965330,1781444304475986580,0.021,1
11246790747362860,11246790747381210,Host(NUMA 4),Device ?,0.01,0.33,1781444304476126100,1781444304476144450,0.018,1
11246790747409720,11246790747427870,Host(NUMA 4),Device ?,0.01,0.45,1781444304476282790,1781444304476300940,0.018,1
